winery,avg_score
Château la Tour de By          ,87.5
Château la Tour de l'Evêque    ,86.4
Château la Tour de Pin Figeac  ,90.0
Château La Tour Figeac         ,92.2
Château la Tour Sainte Anne    ,85.0
Château la Tourbeille          ,86.0
Château la Valade              ,85.75
Château la Valière             ,88.0
Château la Varière             ,87.0
Château la Verrière            ,86.4545454545
Château la Vieille Cure        ,89.0
Château la Vivonne             ,88.5
Château la Voie                ,86.0
Château Labadie                ,86.0
Château Labastidié             ,87.6666666667
Château Labat                  ,88.0
Château Labatut                ,86.0
Château Labesse                ,85.0
Château Labrousse              ,86.6666666667
Château Labégorce Margaux      ,90.75
Château Lacaussade Saint-Martin,87.0
Château Lacaussade-Saint-Martin,88.0
Château Lacave                 ,83.0
Château Lacombe Noaillac       ,87.0
Château Ladignac               ,86.0
Château Lafargue               ,88.6
Château Lafaurie-Peyraguey     ,93.0
Château Laffitte Carcasset     ,86.0
Château Laffitte Laujac        ,85.5
Château Lafite Rothschild      ,93.3333333333
Château Lafleur-Gazin          ,88.3333333333
Château Lafon Rochet           ,92.0
Château Lafon-Rochet           ,91.0
Château Lafont Menaut          ,85.6666666667
Château Laforge                ,89.0
Château Laforêt                ,85.0
Château Lagarosse              ,87.0
Château Lagrange               ,92.625
Château Lagrange Monbadon      ,88.0
Château Lagrave                ,89.0
Château Lagrave Aubert         ,84.0
Château Lagrave Paran          ,85.0
Château Lagrézette             ,86.0
Château Lajarre                ,86.0
Château Lalande Balestard      ,86.0
Château Lalande Méric          ,83.0
Château Lalande-Borie          ,90.4
Château Lamarque               ,91.0
Château Lamartine              ,89.8571428571
Château Lamothe                ,86.6666666667
Château Lamothe Barrau         ,83.0
Château Lamothe Bouscaut       ,90.0
Château Lamothe Castera        ,85.0
Château Lamothe de Haux        ,86.625
Château Lamothe Despujols      ,93.0
Château Lamothe Guignard       ,93.0
Château Lamothe-Bergeron       ,88.5
Château Lamothe-Vincent        ,85.92
Château Lamour                 ,88.0
Château Lamy                   ,86.0
Château Lanbersac              ,88.0
Château Landat                 ,88.75
Château Lande de Bertin        ,85.0
Château Landereau              ,86.8333333333
Château Landonnet              ,85.5
Château Lanessan               ,84.0
Château Langlet                ,89.5
Château Langoa Barton          ,92.7777777778
Château Langrange Monbadon     ,85.0
Château Lansac La Richarde     ,85.0
Château Lanscade               ,85.0
Château Lapelletrie            ,84.0
Château Lapinesse              ,86.0
Château Larcis Ducasse         ,91.3333333333
Château Laride                 ,84.0
Château Laroche Joubert        ,86.0
Château Larose-Trintaudon      ,89.6
Château Larrat                 ,86.0
Château Larrivaux              ,90.0
Château Larrivet Haut-Brion    ,89.1428571429
Château Larroque               ,85.8333333333
Château Larteau                ,84.5
Château Lary                   ,85.75
Château Lascombes              ,91.5555555556
Château Lassègue               ,90.0
Château Lastours               ,85.5
Château Latour                 ,94.1666666667
Château Latour Camblanes       ,88.0
Château Latour à Pomerol       ,91.5
Château Latour-Laguens         ,86.3333333333
Château Latour-Martillac       ,90.1
Château Laubes                 ,85.6666666667
Château Laubès                 ,85.3333333333
Château Lauduc                 ,85.9230769231
Château Laulerie               ,87.0
Château Lauretan               ,85.5
Château Laurou                 ,88.0
Château Lauzade                ,84.0
Château Lauzanet               ,86.0
Château Lavergne-Dulong        ,87.0
Château Laville                ,85.0
Château Laville Haut-Brion     ,94.0
Château Lavillotte             ,84.0
Château Le Bocage              ,87.0
Château le Bon Pasteur         ,91.6666666667
Château le Bonnat              ,86.25
Château Le Boscq               ,92.0
Château Le Bourdieu            ,84.0
Château le Bourdieu Vertheuil  ,85.0
Château le Breton              ,86.5
Château le Calvaire            ,88.3333333333
Château Le Cap                 ,88.5
Château le Chêne               ,87.0
Château Le Clou du Pin         ,88.0
Château Le Crock               ,93.0
Château le Doyenne             ,89.5
Château le Gardera             ,88.0
Château le Gay                 ,93.5
Château Le Giron               ,88.0
Château le Grand Moulin        ,84.5
Château le Grand Verdus        ,87.0
Château le Joyeux              ,87.0
Château le Mayne Turon         ,84.0
Château le Moulin de la Jaumard,85.0
Château le Noble               ,84.5
Château le Pape                ,89.0
Château le Payral              ,88.0
Château le Peuy Saincrit       ,85.0
Château le Pey                 ,87.5
Château le Peyrat              ,92.0
Château le Piat                ,89.0
Château le Prieuré             ,90.6666666667
Château Le Prieuré de Bellegard,85.0
Château le Pré de la Lande     ,86.5
Château le Raz                 ,86.0
Château le Sartre              ,88.3333333333
Château le Sèpe                ,84.0
Château le Temple              ,90.0
Château le Thil                ,90.0
Château Leboscq                ,86.4
Château Lecusse                ,87.5
Château les Ancres             ,86.5
Château les Arromans           ,87.0
Château les Aubiers            ,87.0
Château les Berthets           ,84.0
Château Les Bertrands          ,86.6666666667
Château les Bormettes          ,85.0
Château Les Carmes Haut-Brion  ,90.6666666667
Château les Charmes Godard     ,86.5
Château les Clauzots           ,87.4
Château Les Combes             ,89.0
Château les Conseillans        ,88.5
Château les Croisille          ,86.0
Château les Grands  Maréchaux  ,84.0
Château Les Grands Maréchaux   ,87.5
Château Les Gravières de la Bra,82.0
Château les Guyonnet           ,84.0
Château les Hautes Graves      ,88.0
Château les Hauts d'Aglan      ,86.0
Château les Hauts de Palette   ,88.1428571429
Château les Joyeuses           ,84.0
Château Les Martins            ,87.0
Château les Mottes Pradier     ,86.0
Château les Ormes de Pez       ,91.75
Château les Ormes Sorbet       ,86.5
Château Les Palais             ,86.0
Château les Pasquets           ,87.0
Château Les Petits             ,83.0
Château Les Petits Arnaud      ,87.75
Château les Petits Arnauds     ,88.75
Château les Peyroulets         ,88.0
Château les Reuilles           ,86.3333333333
Château les Roques             ,86.0
Château les Templiers          ,85.0
Château les Terrasses de Bouey ,85.0
Château les Tonnelles          ,92.0
Château les Tours des Verdots  ,88.0
Château Les Trois Manoirs      ,89.6666666667
Château les Valentines         ,87.5714285714
Château les Verriers           ,85.0
Château Lescalle               ,87.5
Château Lestage                ,88.6666666667
Château Lestage Simon          ,87.5
Château Lestrille              ,84.0
Château Lestruelle             ,90.0
Château Lieujean               ,87.6666666667
Château Lilian Ladouys         ,89.0
Château Liversan               ,87.6666666667
Château Loirac                 ,85.0
Château Los Boldos             ,85.6666666667
Château Louis                  ,93.0
Château Loumelat               ,87.25
Château Lousteauneuf           ,87.0
Château Loyasson               ,85.0
Château Luchey-Halde           ,87.0
Château Lussan                 ,85.0
Château Lynch-Bages            ,94.3333333333
Château Lynch-Moussas          ,90.4285714286
Château Lynsolence             ,90.0
Château Léo de Prades          ,85.0
Château Léognan                ,88.0
Château Léon                   ,87.6666666667
Château Léoube                 ,91.0
Château Léoville Barton        ,95.0
Château Léoville Las Cases     ,92.6
Château Léoville Poyferré      ,94.0
Château Macalan                ,86.0
Château Macquin                ,87.0
Château Magdelaine             ,92.5
Château Magdeleine Bouhou      ,90.0
Château Magnol                 ,87.3333333333
Château Magondeau              ,86.3333333333
Château Maine d'Arman          ,87.0
Château Maine-Gazin            ,81.0
Château Maison Neuve           ,86.0
Château Maison Noble           ,86.0909090909
Château Maison Noble Saint Mart,87.3333333333
Château Majureau Sercillan     ,87.0
Château Malaire                ,87.0
Château Malartic-Lagravière    ,92.5
Château Malavieille            ,88.0
Château Malbat                 ,86.5
Château Malbec                 ,87.0
Château Malescasse             ,89.6666666667
Château Malescot Saint-Exupery ,91.25
Château Malherbe               ,87.0
Château Mancèdre               ,87.0
Château Manon la Lagune        ,87.0
Château Marac                  ,85.5
Château Marbuzet               ,91.0
Château Margaux                ,93.4444444444
Château Margüi                 ,88.0
Château Maris                  ,87.0
Château Marjosse               ,85.5
Château Marot                  ,84.0
Château Marquis d'Alesme       ,91.0
Château Marquis de Terme       ,91.4
Château Marsau                 ,92.0
Château Maréchaux              ,85.0
Château Mas Neuf               ,85.3333333333
Château Maucaillou             ,90.4
Château Maucamps               ,89.0
Château Maupague               ,87.1666666667
Château Maylandie              ,91.0
Château Mayne Guyon            ,86.6666666667
Château Mayne Mazerolles       ,88.0
Château Mayne Vieil            ,88.0
Château Mazails                ,85.0
Château Mazetier               ,86.0
Château Mazeyres               ,81.0
Château Meillier               ,87.0
Château Merlet                 ,88.0
Château Meyney                 ,90.6666666667
Château Mezain                 ,87.0
Château Minuty                 ,87.5
Château Mirambeau Papin        ,89.6666666667
Château Miraval                ,87.6666666667
Château Mirefleurs             ,86.0
Château Mission Saint Vincent  ,88.0
Château Monbadon               ,89.0
Château Monbousquet            ,89.6666666667
Château Monbrison              ,88.2
Château Moncabrier             ,86.0
Château Monconseil Gazin       ,86.0
