,variety,year,price,points,priceq,country
2670,Pugnitello,2010,49.0,87,5.0,Italy
2671,Rabigato,2011,50.0,89,5.0,Portugal
2672,Rabigato,2014,18.0,89,1.0,Portugal
2673,Raboso,2003,25.0,89,3.0,Italy
2674,Raboso,2004,35.0,88,4.0,Italy
2675,Raboso,2006,24.0,87,3.0,Italy
2676,Raboso,2007,16.0,87,1.0,Italy
2677,Raboso,2009,14.0,87,0.0,Italy
2678,Raboso,2012,80.0,87,5.0,Italy
2679,Ramisco,1934,495.0,93,5.0,Portugal
2680,Rara Neagra,2014,19.0,89,1.0,Moldova
2681,Rara Neagra,2015,16.0,90,1.0,Moldova
2682,Rebula,2011,25.0,89,3.0,Slovenia
2683,Rebula,2013,18.0,88,1.0,Slovenia
2684,Rebula,2014,25.0,87,3.0,Slovenia
2685,Red Blend,-1,20.7168949772,85,2.0,France
2686,Red Blend,-1,20.7168949772,85,2.0,US
2687,Red Blend,-1,20.7168949772,85,2.0,Spain
2688,Red Blend,-1,20.7168949772,85,2.0,Italy
2689,Red Blend,-1,20.7168949772,85,2.0,South Africa
2690,Red Blend,1868,38.6666666667,89,4.0,Italy
2691,Red Blend,1877,22.0,88,2.0,Italy
2692,Red Blend,1898,39.2857142857,89,4.0,Italy
2693,Red Blend,1945,350.0,95,5.0,France
2694,Red Blend,1994,25.0,88,3.0,Spain
2695,Red Blend,1996,26.0,87,3.0,Spain
2696,Red Blend,1998,29.6363636364,85,3.0,US
2697,Red Blend,1998,29.6363636364,85,3.0,Chile
2698,Red Blend,1999,47.6551724138,87,5.0,Portugal
2699,Red Blend,1999,47.6551724138,87,5.0,US
2700,Red Blend,1999,47.6551724138,87,5.0,Italy
2701,Red Blend,2000,40.9411764706,88,5.0,Italy
2702,Red Blend,2000,40.9411764706,88,5.0,Portugal
2703,Red Blend,2001,47.2380952381,89,5.0,Italy
2704,Red Blend,2001,47.2380952381,89,5.0,Spain
2705,Red Blend,2002,29.1578947368,86,3.0,US
2706,Red Blend,2002,29.1578947368,86,3.0,Spain
2707,Red Blend,2003,48.4193548387,88,5.0,Italy
2708,Red Blend,2003,48.4193548387,88,5.0,Spain
2709,Red Blend,2003,48.4193548387,88,5.0,Chile
2710,Red Blend,2004,46.9822222222,89,5.0,Spain
2711,Red Blend,2004,46.9822222222,89,5.0,Italy
2712,Red Blend,2004,46.9822222222,89,5.0,US
2713,Red Blend,2004,46.9822222222,89,5.0,Austria
2714,Red Blend,2005,39.606557377,88,4.0,US
2715,Red Blend,2005,39.606557377,88,4.0,Italy
2716,Red Blend,2005,39.606557377,88,4.0,Spain
2717,Red Blend,2005,39.606557377,88,4.0,Israel
2718,Red Blend,2005,39.606557377,88,4.0,Argentina
2719,Red Blend,2005,39.606557377,88,4.0,Australia
2720,Red Blend,2005,39.606557377,88,4.0,Chile
2721,Red Blend,2005,39.606557377,88,4.0,France
2722,Red Blend,2005,39.606557377,88,4.0,Greece
2723,Red Blend,2006,37.4524421594,88,4.0,Chile
2724,Red Blend,2006,37.4524421594,88,4.0,France
2725,Red Blend,2006,37.4524421594,88,4.0,Italy
2726,Red Blend,2006,37.4524421594,88,4.0,Greece
2727,Red Blend,2006,37.4524421594,88,4.0,US
2728,Red Blend,2006,37.4524421594,88,4.0,Spain
2729,Red Blend,2006,37.4524421594,88,4.0,Israel
2730,Red Blend,2006,37.4524421594,88,4.0,Argentina
2731,Red Blend,2007,42.4091778203,88,5.0,Greece
2732,Red Blend,2007,42.4091778203,88,5.0,Italy
2733,Red Blend,2007,42.4091778203,88,5.0,Chile
2734,Red Blend,2007,42.4091778203,88,5.0,US
2735,Red Blend,2007,42.4091778203,88,5.0,Spain
2736,Red Blend,2007,42.4091778203,88,5.0,South Africa
2737,Red Blend,2007,42.4091778203,88,5.0,Argentina
2738,Red Blend,2007,42.4091778203,88,5.0,Mexico
2739,Red Blend,2008,41.330948121599995,88,5.0,Italy
2740,Red Blend,2008,41.330948121599995,88,5.0,US
2741,Red Blend,2008,41.330948121599995,88,5.0,Chile
2742,Red Blend,2008,41.330948121599995,88,5.0,Mexico
2743,Red Blend,2008,41.330948121599995,88,5.0,Spain
2744,Red Blend,2008,41.330948121599995,88,5.0,Australia
2745,Red Blend,2008,41.330948121599995,88,5.0,France
2746,Red Blend,2008,41.330948121599995,88,5.0,Argentina
2747,Red Blend,2008,41.330948121599995,88,5.0,South Africa
2748,Red Blend,2008,41.330948121599995,88,5.0,Austria
2749,Red Blend,2008,41.330948121599995,88,5.0,Greece
2750,Red Blend,2009,37.7846153846,88,4.0,US
2751,Red Blend,2009,37.7846153846,88,4.0,Spain
2752,Red Blend,2009,37.7846153846,88,4.0,Italy
2753,Red Blend,2009,37.7846153846,88,4.0,South Africa
2754,Red Blend,2009,37.7846153846,88,4.0,Greece
2755,Red Blend,2009,37.7846153846,88,4.0,Chile
2756,Red Blend,2009,37.7846153846,88,4.0,Israel
2757,Red Blend,2009,37.7846153846,88,4.0,Austria
2758,Red Blend,2009,37.7846153846,88,4.0,Uruguay
2759,Red Blend,2009,37.7846153846,88,4.0,Mexico
2760,Red Blend,2010,37.1761761762,88,4.0,US
2761,Red Blend,2010,37.1761761762,88,4.0,Italy
2762,Red Blend,2010,37.1761761762,88,4.0,France
2763,Red Blend,2010,37.1761761762,88,4.0,Spain
2764,Red Blend,2010,37.1761761762,88,4.0,Chile
2765,Red Blend,2010,37.1761761762,88,4.0,South Africa
2766,Red Blend,2010,37.1761761762,88,4.0,Argentina
2767,Red Blend,2010,37.1761761762,88,4.0,Lebanon
2768,Red Blend,2010,37.1761761762,88,4.0,Greece
2769,Red Blend,2011,38.1879194631,88,4.0,Italy
2770,Red Blend,2011,38.1879194631,88,4.0,France
2771,Red Blend,2011,38.1879194631,88,4.0,US
2772,Red Blend,2011,38.1879194631,88,4.0,Israel
2773,Red Blend,2011,38.1879194631,88,4.0,Spain
2774,Red Blend,2011,38.1879194631,88,4.0,Uruguay
2775,Red Blend,2011,38.1879194631,88,4.0,Hungary
2776,Red Blend,2011,38.1879194631,88,4.0,Argentina
2777,Red Blend,2011,38.1879194631,88,4.0,
2778,Red Blend,2011,38.1879194631,88,4.0,Slovenia
2779,Red Blend,2011,38.1879194631,88,4.0,Austria
2780,Red Blend,2011,38.1879194631,88,4.0,Chile
2781,Red Blend,2011,38.1879194631,88,4.0,Mexico
2782,Red Blend,2012,34.640599001700004,88,4.0,US
2783,Red Blend,2012,34.640599001700004,88,4.0,Chile
2784,Red Blend,2012,34.640599001700004,88,4.0,France
2785,Red Blend,2012,34.640599001700004,88,4.0,Italy
2786,Red Blend,2012,34.640599001700004,88,4.0,Austria
2787,Red Blend,2012,34.640599001700004,88,4.0,Argentina
2788,Red Blend,2012,34.640599001700004,88,4.0,Spain
2789,Red Blend,2012,34.640599001700004,88,4.0,
2790,Red Blend,2012,34.640599001700004,88,4.0,Germany
2791,Red Blend,2012,34.640599001700004,88,4.0,Israel
2792,Red Blend,2012,34.640599001700004,88,4.0,Hungary
2793,Red Blend,2013,32.5687061184,88,4.0,US
2794,Red Blend,2013,32.5687061184,88,4.0,Italy
2795,Red Blend,2013,32.5687061184,88,4.0,Canada
2796,Red Blend,2013,32.5687061184,88,4.0,France
2797,Red Blend,2013,32.5687061184,88,4.0,Argentina
2798,Red Blend,2013,32.5687061184,88,4.0,Spain
2799,Red Blend,2013,32.5687061184,88,4.0,Georgia
2800,Red Blend,2013,32.5687061184,88,4.0,
2801,Red Blend,2013,32.5687061184,88,4.0,Hungary
2802,Red Blend,2013,32.5687061184,88,4.0,Chile
2803,Red Blend,2013,32.5687061184,88,4.0,Austria
2804,Red Blend,2013,32.5687061184,88,4.0,Moldova
2805,Red Blend,2013,32.5687061184,88,4.0,Bulgaria
2806,Red Blend,2014,27.9086538462,88,3.0,US
2807,Red Blend,2014,27.9086538462,88,3.0,Italy
2808,Red Blend,2014,27.9086538462,88,3.0,South Africa
2809,Red Blend,2014,27.9086538462,88,3.0,Spain
2810,Red Blend,2014,27.9086538462,88,3.0,France
2811,Red Blend,2014,27.9086538462,88,3.0,Austria
2812,Red Blend,2014,27.9086538462,88,3.0,Bulgaria
2813,Red Blend,2014,27.9086538462,88,3.0,Argentina
2814,Red Blend,2014,27.9086538462,88,3.0,Germany
2815,Red Blend,2014,27.9086538462,88,3.0,Chile
2816,Red Blend,2014,27.9086538462,88,3.0,Israel
2817,Red Blend,2014,27.9086538462,88,3.0,Australia
2818,Red Blend,2015,22.109489051100002,87,2.0,US
2819,Red Blend,2015,22.109489051100002,87,2.0,Italy
2820,Red Blend,2015,22.109489051100002,87,2.0,Chile
2821,Red Blend,2015,22.109489051100002,87,2.0,France
2822,Red Blend,2015,22.109489051100002,87,2.0,Uruguay
2823,Red Blend,2015,22.109489051100002,87,2.0,Portugal
2824,Red Blend,2015,22.109489051100002,87,2.0,Georgia
2825,Red Blend,2015,22.109489051100002,87,2.0,Australia
2826,Red Blend,2016,17.113207547200002,87,1.0,South Africa
2827,Red Blend,2016,17.113207547200002,87,1.0,Italy
2828,Red Blend,2016,17.113207547200002,87,1.0,France
2829,Refosco,2005,,86,,Italy
2830,Refosco,2010,,88,,Italy
2831,Refosco,2012,28.0,89,3.0,US
2832,Refosco,2014,50.0,87,5.0,Italy
2833,Ribolla Gialla,-1,25.1428571429,86,3.0,Italy
2834,Ribolla Gialla,2002,18.0,86,1.0,Italy
2835,Ribolla Gialla,2003,120.0,93,5.0,Italy
2836,Ribolla Gialla,2004,,94,,Italy
2837,Ribolla Gialla,2006,22.2,87,2.0,Italy
2838,Ribolla Gialla,2007,56.0,88,5.0,Italy
2839,Ribolla Gialla,2010,21.0,86,2.0,Italy
2840,Ribolla Gialla,2011,29.2,88,3.0,Italy
2841,Ribolla Gialla,2012,23.8571428571,88,2.0,Slovenia
2842,Ribolla Gialla,2012,23.8571428571,88,2.0,Italy
2843,Ribolla Gialla,2013,22.5714285714,88,2.0,Italy
2844,Ribolla Gialla,2014,20.8,87,2.0,Italy
2845,Ribolla Gialla,2015,17.8571428571,87,1.0,Italy
2846,Ribolla Gialla,2016,21.0,86,2.0,Italy
2847,Rieslaner,2006,47.0,90,5.0,Germany
2848,Rieslaner,2014,,91,,Germany
2849,Rieslaner,2015,35.0,88,4.0,Germany
2850,Riesling,-1,18.9583333333,87,1.0,France
2851,Riesling,-1,18.9583333333,87,1.0,Slovenia
2852,Riesling,1852,18.428571428599998,87,1.0,US
2853,Riesling,1976,101.0,88,5.0,Germany
2854,Riesling,1988,95.0,88,5.0,Austria
2855,Riesling,1989,68.0,93,5.0,Germany
2856,Riesling,1992,75.0,92,5.0,Austria
2857,Riesling,1994,26.0,90,3.0,Germany
2858,Riesling,1995,27.0,90,3.0,Germany
2859,Riesling,1997,13.0,90,0.0,US
2860,Riesling,1998,20.1428571429,87,2.0,Canada
2861,Riesling,2000,37.5,85,4.0,France
2862,Riesling,2000,37.5,85,4.0,Chile
2863,Riesling,2000,37.5,85,4.0,Romania
2864,Riesling,2001,23.9772727273,87,3.0,Australia
2865,Riesling,2001,23.9772727273,87,3.0,US
2866,Riesling,2001,23.9772727273,87,3.0,New Zealand
2867,Riesling,2001,23.9772727273,87,3.0,France
2868,Riesling,2002,17.306122449,87,1.0,US
2869,Riesling,2002,17.306122449,87,1.0,Australia
2870,Riesling,2002,17.306122449,87,1.0,New Zealand
2871,Riesling,2003,40.5,89,5.0,Germany
2872,Riesling,2003,40.5,89,5.0,Austria
2873,Riesling,2004,41.7272727273,89,5.0,France
2874,Riesling,2005,32.1219512195,88,4.0,US
2875,Riesling,2005,32.1219512195,88,4.0,Germany
2876,Riesling,2005,32.1219512195,88,4.0,New Zealand
2877,Riesling,2006,42.5634517766,89,5.0,Germany
2878,Riesling,2006,42.5634517766,89,5.0,Australia
2879,Riesling,2006,42.5634517766,89,5.0,US
2880,Riesling,2006,42.5634517766,89,5.0,Austria
2881,Riesling,2006,42.5634517766,89,5.0,France
2882,Riesling,2007,31.567251461999998,88,4.0,Germany
2883,Riesling,2007,31.567251461999998,88,4.0,US
2884,Riesling,2007,31.567251461999998,88,4.0,Australia
2885,Riesling,2007,31.567251461999998,88,4.0,France
2886,Riesling,2007,31.567251461999998,88,4.0,New Zealand
2887,Riesling,2007,31.567251461999998,88,4.0,Austria
2888,Riesling,2008,28.143617021300006,88,3.0,Germany
2889,Riesling,2008,28.143617021300006,88,3.0,Australia
2890,Riesling,2008,28.143617021300006,88,3.0,US
2891,Riesling,2008,28.143617021300006,88,3.0,Austria
2892,Riesling,2008,28.143617021300006,88,3.0,Canada
2893,Riesling,2008,28.143617021300006,88,3.0,France
2894,Riesling,2009,43.209459459499996,88,5.0,Germany
2895,Riesling,2009,43.209459459499996,88,5.0,US
2896,Riesling,2009,43.209459459499996,88,5.0,Austria
2897,Riesling,2009,43.209459459499996,88,5.0,France
2898,Riesling,2009,43.209459459499996,88,5.0,South Africa
2899,Riesling,2010,35.5062893082,89,4.0,France
2900,Riesling,2010,35.5062893082,89,4.0,Germany
2901,Riesling,2010,35.5062893082,89,4.0,US
2902,Riesling,2010,35.5062893082,89,4.0,New Zealand
2903,Riesling,2011,33.1802884615,89,4.0,US
2904,Riesling,2011,33.1802884615,89,4.0,Germany
2905,Riesling,2011,33.1802884615,89,4.0,France
2906,Riesling,2011,33.1802884615,89,4.0,Canada
2907,Riesling,2011,33.1802884615,89,4.0,Italy
2908,Riesling,2011,33.1802884615,89,4.0,Austria
2909,Riesling,2012,32.5570570571,89,4.0,Germany
2910,Riesling,2012,32.5570570571,89,4.0,US
2911,Riesling,2012,32.5570570571,89,4.0,Australia
2912,Riesling,2012,32.5570570571,89,4.0,Austria
2913,Riesling,2012,32.5570570571,89,4.0,France
2914,Riesling,2012,32.5570570571,89,4.0,Italy
2915,Riesling,2012,32.5570570571,89,4.0,Canada
2916,Riesling,2013,30.9675516224,89,4.0,Germany
2917,Riesling,2013,30.9675516224,89,4.0,US
2918,Riesling,2013,30.9675516224,89,4.0,France
2919,Riesling,2013,30.9675516224,89,4.0,Australia
2920,Riesling,2013,30.9675516224,89,4.0,Austria
2921,Riesling,2013,30.9675516224,89,4.0,Slovenia
2922,Riesling,2013,30.9675516224,89,4.0,Chile
2923,Riesling,2014,29.8933782267,89,3.0,US
2924,Riesling,2014,29.8933782267,89,3.0,France
2925,Riesling,2014,29.8933782267,89,3.0,Germany
2926,Riesling,2014,29.8933782267,89,3.0,Austria
2927,Riesling,2014,29.8933782267,89,3.0,Australia
2928,Riesling,2014,29.8933782267,89,3.0,Chile
2929,Riesling,2014,29.8933782267,89,3.0,New Zealand
2930,Riesling,2015,30.8472972973,90,4.0,Germany
2931,Riesling,2015,30.8472972973,90,4.0,US
2932,Riesling,2015,30.8472972973,90,4.0,Austria
2933,Riesling,2015,30.8472972973,90,4.0,Australia
2934,Riesling,2015,30.8472972973,90,4.0,France
2935,Riesling,2015,30.8472972973,90,4.0,New Zealand
2936,Riesling,2015,30.8472972973,90,4.0,Portugal
2937,Riesling,2016,21.5794871795,89,2.0,Austria
2938,Riesling,2016,21.5794871795,89,2.0,Germany
2939,Riesling,2016,21.5794871795,89,2.0,France
2940,Riesling,2016,21.5794871795,89,2.0,US
2941,Riesling,2016,21.5794871795,89,2.0,Australia
2942,Riesling-Chardonnay,2015,40.0,94,4.0,US
2943,Rivaner,2011,15.0,87,0.0,Czech Republic
2944,Rivaner,2012,16.0,88,1.0,Germany
2945,Rivaner,2014,18.0,85,1.0,Germany
2946,Rkatsiteli,2009,21.0,87,2.0,Georgia
2947,Rkatsiteli,2012,32.0,83,4.0,US
2948,Rkatsiteli,2014,15.666666666700001,88,1.0,Macedonia
2949,Rkatsiteli,2014,15.666666666700001,88,1.0,Georgia
2950,Robola,2008,18.0,90,1.0,Greece
2951,Robola,2015,22.0,89,2.0,Greece
2952,Roditis,2005,27.0,86,3.0,Greece
2953,Roditis,2006,14.0,86,0.0,Greece
2954,Roditis,2008,12.0,87,0.0,Greece
2955,Roditis-Moschofilero,2015,11.0,88,0.0,Greece
2956,Rolle,2013,25.0,87,3.0,France
2957,Rolle,2014,19.0,90,1.0,France
2958,Rolle,2015,20.0,88,2.0,France
2959,Romorantin,2010,30.0,91,3.0,France
2960,Romorantin,2013,20.0,91,2.0,France
2961,Romorantin,2014,20.0,90,2.0,France
2962,Rosado,2010,,84,,Spain
2963,Rosado,2012,12.166666666700001,83,0.0,Spain
2964,Rosado,2013,13.2857142857,84,0.0,Spain
2965,Rosado,2014,13.8636363636,85,0.0,Spain
2966,Rosado,2015,12.8,85,0.0,Argentina
2967,Rosado,2015,12.8,85,0.0,Spain
2968,Rosado,2016,13.333333333299999,84,0.0,Spain
2969,Rosato,1898,18.0,87,1.0,Italy
2970,Rosato,2010,25.0,88,3.0,Italy
2971,Rosato,2011,19.1578947368,85,1.0,Italy
2972,Rosato,2012,14.666666666700001,86,0.0,Italy
2973,Rosato,2013,22.6666666667,89,2.0,Italy
2974,Rosato,2014,16.8571428571,87,1.0,US
2975,Rosato,2015,20.0,87,2.0,Italy
2976,Rosato,2016,15.8,86,1.0,Italy
2977,Roscetto,2008,,88,,Italy
2978,Rosenmuskateller,-1,150.0,92,5.0,Austria
2979,Roter Traminer,2006,26.0,90,3.0,Austria
2980,Roter Traminer,2011,,91,,Austria
2981,Roter Traminer,2012,31.0,89,4.0,Austria
2982,Roter Traminer,2014,34.0,89,4.0,Austria
2983,Roter Veltliner,2006,26.0,87,3.0,Austria
2984,Roter Veltliner,2012,,92,,Austria
2985,Roter Veltliner,2013,49.6666666667,90,5.0,Austria
2986,Roter Veltliner,2014,36.5,89,4.0,Austria
2987,Roter Veltliner,2015,24.0,91,3.0,Austria
2988,Roter Veltliner,2016,25.0,90,3.0,Austria
2989,Rotgipfler,2009,,90,,Austria
2990,Rotgipfler,2012,23.3333333333,89,2.0,Austria
2991,Rotgipfler,2013,22.5,88,2.0,Austria
2992,Rotgipfler,2014,24.75,90,3.0,Austria
2993,Rotgipfler,2016,19.0,91,1.0,Austria
2994,Roussanne,2000,28.5,90,3.0,US
2995,Roussanne,2001,75.0,93,5.0,Australia
2996,Roussanne,2003,20.0,87,2.0,US
2997,Roussanne,2004,22.0,86,2.0,US
2998,Roussanne,2005,60.0,90,5.0,Australia
2999,Roussanne,2006,23.0,87,2.0,US
3000,Roussanne,2009,24.133333333299998,87,3.0,US
3001,Roussanne,2011,30.181818181799997,89,4.0,US
3002,Roussanne,2012,27.72,88,3.0,US
3003,Roussanne,2013,28.6538461538,88,3.0,US
3004,Roussanne,2013,28.6538461538,88,3.0,France
3005,Roussanne,2014,32.0,89,4.0,US
3006,Roussanne,2014,32.0,89,4.0,France
3007,Roussanne,2015,25.3529411765,88,3.0,US
3008,Roussanne-Grenache Blanc,2011,16.0,91,1.0,US
3009,Roussanne-Marsanne,2010,22.0,82,2.0,US
3010,Roussanne-Marsanne,2013,26.0,90,3.0,US
3011,Roussanne-Marsanne,2014,50.0,88,5.0,Israel
3012,Roussanne-Marsanne,2015,40.0,91,4.0,France
3013,Roussanne-Marsanne,2016,,91,,South Africa
3014,Roussanne-Viognier,2009,45.0,87,5.0,US
3015,Roussanne-Viognier,2012,32.0,91,4.0,US
3016,Roviello,2012,28.0,93,3.0,Italy
3017,Roviello,2014,,92,,Italy
3018,Rufete,2014,28.5,85,3.0,Spain
3019,Sacy,2014,,86,,France
3020,Sacy,2015,19.0,87,1.0,France
3021,Sagrantino,2001,60.0,90,5.0,Italy
3022,Sagrantino,2003,53.25,88,5.0,Italy
3023,Sagrantino,2004,42.0,87,5.0,Italy
3024,Sagrantino,2005,45.0,91,5.0,Italy
3025,Sagrantino,2006,67.9,89,5.0,Italy
3026,Sagrantino,2007,60.888888888900006,91,5.0,Italy
3027,Sagrantino,2008,48.6,90,5.0,Italy
3028,Sagrantino,2009,49.72,90,5.0,Italy
3029,Sagrantino,2010,51.111111111099994,90,5.0,Italy
3030,Sagrantino,2011,36.6666666667,86,4.0,Italy
3031,Sagrantino,2013,56.25,89,5.0,Italy
3032,Sagrantino,2015,40.0,87,4.0,US
3033,Sangiovese,-1,10.0,86,0.0,Italy
3034,Sangiovese,1850,28.0,91,3.0,US
3035,Sangiovese,1929,20.0,85,2.0,Italy
3036,Sangiovese,1996,22.5,83,2.0,Italy
3037,Sangiovese,1997,50.0740740741,89,5.0,Italy
3038,Sangiovese,1999,32.8604651163,88,4.0,Italy
3039,Sangiovese,2000,16.0454545455,85,1.0,US
3040,Sangiovese,2000,16.0454545455,85,1.0,Italy
3041,Sangiovese,2003,45.285714285699996,87,5.0,Australia
3042,Sangiovese,2004,40.2926829268,89,5.0,Italy
3043,Sangiovese,2004,40.2926829268,89,5.0,US
3044,Sangiovese,2005,32.9866666667,87,4.0,Italy
3045,Sangiovese,2005,32.9866666667,87,4.0,US
3046,Sangiovese,2006,36.2307692308,87,4.0,Italy
3047,Sangiovese,2006,36.2307692308,87,4.0,US
3048,Sangiovese,2007,44.7685185185,88,5.0,Italy
3049,Sangiovese,2007,44.7685185185,88,5.0,US
3050,Sangiovese,2008,40.171641791,87,5.0,US
3051,Sangiovese,2008,40.171641791,87,5.0,Italy
3052,Sangiovese,2009,47.69406392689999,87,5.0,US
3053,Sangiovese,2009,47.69406392689999,87,5.0,Italy
3054,Sangiovese,2009,47.69406392689999,87,5.0,Australia
3055,Sangiovese,2010,63.9166666667,89,5.0,Italy
3056,Sangiovese,2010,63.9166666667,89,5.0,US
3057,Sangiovese,2011,55.785326087,89,5.0,Italy
3058,Sangiovese,2011,55.785326087,89,5.0,US
3059,Sangiovese,2012,45.65734265729999,89,5.0,Italy
3060,Sangiovese,2012,45.65734265729999,89,5.0,US
3061,Sangiovese,2013,30.447674418600002,88,4.0,US
3062,Sangiovese,2013,30.447674418600002,88,4.0,Italy
3063,Sangiovese,2014,26.5827338129,87,3.0,Italy
3064,Sangiovese,2014,26.5827338129,87,3.0,US
3065,Sangiovese,2015,19.261538461500002,87,1.0,Italy
3066,Sangiovese,2015,19.261538461500002,87,1.0,US
3067,Sangiovese,2016,17.7857142857,86,1.0,US
3068,Sangiovese Cabernet,2010,32.0,85,4.0,US
3069,Sangiovese Cabernet,2012,55.0,87,5.0,US
3070,Sangiovese Cabernet,2013,52.0,91,5.0,US
3071,Sangiovese Grosso,1998,50.0,88,5.0,Italy
3072,Sangiovese Grosso,2003,43.2,87,5.0,Italy
3073,Sangiovese Grosso,2004,70.6458333333,90,5.0,Italy
3074,Sangiovese Grosso,2005,67.5365853659,90,5.0,Italy
3075,Sangiovese Grosso,2006,78.4920634921,92,5.0,Italy
3076,Sangiovese Grosso,2007,72.67647058819999,91,5.0,Italy
3077,Sangiovese Grosso,2008,57.8456375839,89,5.0,Italy
3078,Sangiovese Grosso,2009,26.2,87,3.0,Italy
3079,Sangiovese Grosso,2010,23.6129032258,88,2.0,Italy
3080,Sangiovese Grosso,2012,45.0,87,5.0,US
3081,Sangiovese-Syrah,2007,36.0,90,4.0,US
3082,Sangiovese-Syrah,2008,34.0,84,4.0,US
3083,Saperavi,2007,40.0,84,4.0,Georgia
3084,Saperavi,2008,28.0,87,3.0,Georgia
3085,Saperavi,2009,15.5,88,1.0,Georgia
3086,Saperavi,2010,20.0,86,2.0,US
3087,Saperavi,2011,13.0,82,0.0,Moldova
3088,Saperavi,2014,17.0,88,1.0,Georgia
3089,Saperavi-Merlot,2007,17.0,84,1.0,Georgia
3090,Saperavi-Merlot,2013,18.0,90,1.0,Georgia
3091,Sauvignon,-1,15.0,85,0.0,New Zealand
3092,Sauvignon,2003,65.0,91,5.0,Italy
3093,Sauvignon,2005,11.0,86,0.0,Italy
3094,Sauvignon,2006,28.133333333299998,87,3.0,Italy
3095,Sauvignon,2007,21.535714285700003,86,2.0,Italy
3096,Sauvignon,2008,22.75,85,2.0,Italy
3097,Sauvignon,2009,28.294117647100002,87,3.0,Italy
3098,Sauvignon,2010,26.5,87,3.0,Italy
3099,Sauvignon,2011,27.1071428571,88,3.0,Italy
3100,Sauvignon,2012,28.8,89,3.0,Italy
3101,Sauvignon,2013,25.6875,89,3.0,Italy
3102,Sauvignon,2014,25.095890411,88,3.0,Italy
3103,Sauvignon,2015,31.5,89,4.0,Italy
3104,Sauvignon,2015,31.5,89,4.0,Romania
3105,Sauvignon,2016,18.5,88,1.0,Italy
3106,Sauvignon Blanc,-1,14.7333333333,85,0.0,US
3107,Sauvignon Blanc,-1,14.7333333333,85,0.0,Australia
3108,Sauvignon Blanc,1852,17.0,87,1.0,US
3109,Sauvignon Blanc,1992,95.0,90,5.0,Italy
3110,Sauvignon Blanc,1998,18.0,89,1.0,US
3111,Sauvignon Blanc,1999,18.0526315789,86,1.0,US
3112,Sauvignon Blanc,2000,18.1690140845,86,1.0,France
3113,Sauvignon Blanc,2000,18.1690140845,86,1.0,US
3114,Sauvignon Blanc,2000,18.1690140845,86,1.0,Chile
3115,Sauvignon Blanc,2001,17.24,86,1.0,US
3116,Sauvignon Blanc,2001,17.24,86,1.0,Australia
3117,Sauvignon Blanc,2001,17.24,86,1.0,New Zealand
3118,Sauvignon Blanc,2001,17.24,86,1.0,Italy
3119,Sauvignon Blanc,2002,13.75,86,0.0,Chile
3120,Sauvignon Blanc,2002,13.75,86,0.0,Italy
3121,Sauvignon Blanc,2005,24.1428571429,88,3.0,France
3122,Sauvignon Blanc,2006,18.9130434783,87,1.0,US
3123,Sauvignon Blanc,2006,18.9130434783,87,1.0,New Zealand
3124,Sauvignon Blanc,2006,18.9130434783,87,1.0,France
3125,Sauvignon Blanc,2006,18.9130434783,87,1.0,Austria
3126,Sauvignon Blanc,2006,18.9130434783,87,1.0,Chile
3127,Sauvignon Blanc,2006,18.9130434783,87,1.0,Australia
3128,Sauvignon Blanc,2007,18.0353982301,86,1.0,Chile
3129,Sauvignon Blanc,2007,18.0353982301,86,1.0,New Zealand
3130,Sauvignon Blanc,2007,18.0353982301,86,1.0,France
3131,Sauvignon Blanc,2007,18.0353982301,86,1.0,US
3132,Sauvignon Blanc,2007,18.0353982301,86,1.0,South Africa
3133,Sauvignon Blanc,2007,18.0353982301,86,1.0,Italy
3134,Sauvignon Blanc,2007,18.0353982301,86,1.0,Australia
3135,Sauvignon Blanc,2008,17.4181818182,87,1.0,US
3136,Sauvignon Blanc,2008,17.4181818182,87,1.0,France
3137,Sauvignon Blanc,2008,17.4181818182,87,1.0,New Zealand
3138,Sauvignon Blanc,2008,17.4181818182,87,1.0,Chile
3139,Sauvignon Blanc,2008,17.4181818182,87,1.0,South Africa
3140,Sauvignon Blanc,2008,17.4181818182,87,1.0,Austria
3141,Sauvignon Blanc,2008,17.4181818182,87,1.0,Australia
3142,Sauvignon Blanc,2008,17.4181818182,87,1.0,Italy
3143,Sauvignon Blanc,2009,18.3444816054,86,1.0,US
3144,Sauvignon Blanc,2009,18.3444816054,86,1.0,Chile
3145,Sauvignon Blanc,2009,18.3444816054,86,1.0,South Africa
3146,Sauvignon Blanc,2009,18.3444816054,86,1.0,Portugal
3147,Sauvignon Blanc,2009,18.3444816054,86,1.0,New Zealand
3148,Sauvignon Blanc,2009,18.3444816054,86,1.0,Italy
3149,Sauvignon Blanc,2009,18.3444816054,86,1.0,France
3150,Sauvignon Blanc,2009,18.3444816054,86,1.0,Slovenia
3151,Sauvignon Blanc,2009,18.3444816054,86,1.0,Israel
3152,Sauvignon Blanc,2010,19.0365853659,87,1.0,Chile
3153,Sauvignon Blanc,2010,19.0365853659,87,1.0,New Zealand
3154,Sauvignon Blanc,2010,19.0365853659,87,1.0,Romania
3155,Sauvignon Blanc,2010,19.0365853659,87,1.0,US
3156,Sauvignon Blanc,2010,19.0365853659,87,1.0,South Africa
3157,Sauvignon Blanc,2010,19.0365853659,87,1.0,France
